Mod:Item:MetaData, Localized Name
cyclicmagic:netherbrick_axe, 下界斧
cyclicmagic:netherbrick_spade, 下界锹
cyclicmagic:netherbrick_hoe, 下界锄
cyclicmagic:sandstone_pickaxe, 砂岩镐
cyclicmagic:sandstone_axe, 砂岩斧
cyclicmagic:sandstone_spade, 砂岩锹
cyclicmagic:sandstone_hoe, 砂岩锄
cyclicmagic:sandstone_sword, 砂岩剑
cyclicmagic:chest_sack, 满的搬箱袋
cyclicmagic:chest_sack_empty, 空的搬箱袋
cyclicmagic:storage_bag, 大储物袋
cyclicmagic:ender_pearl_reuse, 末影宝珠
cyclicmagic:ender_pearl_mounted, 末影位移宝珠
cyclicmagic:tool_harvest_weeds, 除草镰刀
cyclicmagic:tool_harvest_crops, 花园镰刀
cyclicmagic:tool_harvest_leaves, 树叶镰刀
cyclicmagic:tool_swap, 标准方块替换杖
cyclicmagic:tool_swap_match, 选择性方块替换杖
cyclicmagic:dynamite_safe, 战斗炸药
cyclicmagic:dynamite_mining, 矿用炸药
cyclicmagic:horse_upgrade_type, 被污染的胡萝卜
cyclicmagic:horse_upgrade_variant, 青金石胡萝卜
cyclicmagic:horse_upgrade_health, 钻石胡萝卜
cyclicmagic:horse_upgrade_speed, 红石胡萝卜
cyclicmagic:horse_upgrade_jump, 末影胡萝卜
cyclicmagic:heart_food, 心之容器
cyclicmagic:heart_toxic, 心之容器（降）
cyclicmagic:fire_starter, 打火器
cyclicmagic:fire_dark_anim, 黄昏魔力
cyclicmagic:ender_blaze, 黄昏魔杖
cyclicmagic:fire_frost, 冰冻火焰
cyclicmagic:fire_dark, 暗色之火
cyclicmagic:plate_launch_med, 史莱姆弹跳板
cyclicmagic:plate_launch_small, 软化史莱姆弹跳板
cyclicmagic:plate_launch_large, 硬化史莱姆弹跳板
cyclicmagic:plate_launch_extra, 终极史莱姆弹跳板
cyclicmagic:plate_push, 传送带（普通）
cyclicmagic:plate_push_corner, 转向传送带（普通）
cyclicmagic:plate_push_med_angle, 倾斜传送带（普通）
cyclicmagic:plate_push_fast, 传送带（快速）
cyclicmagic:plate_push_fast_corner, 转向传送带（快速）
cyclicmagic:plate_push_fast_angle, 倾斜传送带（快速）
cyclicmagic:plate_push_slow, 传送带（较慢）
cyclicmagic:plate_push_slow_corner, 转向传送带（较慢）
cyclicmagic:plate_push_slow_angle, 倾斜传送带（较慢）
cyclicmagic:plate_push_slowest, 史莱姆传送带（最慢）
cyclicmagic:plate_push_slowest_corner, 转向传送带（最慢）
cyclicmagic:plate_push_slowest_angle, 倾斜传送带（最慢）
cyclicmagic:wireless_transmitter, 无线发信器
cyclicmagic:wireless_receiver, 无线接收器
cyclicmagic:spikes_iron, 铁质钉刺
cyclicmagic:spikes_diamond, 钻石钉刺
cyclicmagic:peat_biomass, 生物质团
cyclicmagic:peat_fuel, 泥炭
cyclicmagic:peat_fuel_enriched, 富集泥炭
cyclicmagic:peat_unbaked, 干燥的泥炭田
cyclicmagic:peat_baked, 湿润的泥炭田
cyclicmagic:peat_generator, 泥炭发电机
cyclicmagic:peat_farm, 泥炭农场
cyclicmagic:cable_wireless, 物品传输节点
cyclicmagic:cable_wireless_energy, 能量传输节点
cyclicmagic:cable_wireless_fluid, 流体传输节点
cyclicmagic:block_fragile, 脚手架
cyclicmagic:block_fragile_auto, 链接响应脚手架
cyclicmagic:block_fragile_weak, 可更换脚手架
cyclicmagic:item_pipe_sort, 物品分拣器
cyclicmagic:item_pipe, 物品管道
cyclicmagic:item_pump, 物品提取泵管道
cyclicmagic:energy_pipe, 能量管道
cyclicmagic:energy_pump, 能量提取管道
cyclicmagic:fluid_pipe, 流体管道
cyclicmagic:fluid_pump, 流体提取管道
cyclicmagic:bundled_pipe, 集束管道
cyclicmagic:card_location, GPS标记器
cyclicmagic:block_library, 末影书架
cyclicmagic:block_library_ctrl, 末影图书馆
cyclicmagic:poison, 毒液
cyclicmagic:amber, 琥珀
cyclicmagic:biomass, 生物质
cyclicmagic:crystal, 仙域水晶
cyclicmagic:milk, 牛奶
cyclicmagic:robot_spawner, 计数机器人生成器
cyclicmagic:laser_cannon, 彩虹机关炮
cyclicmagic:tool_trade, 贸易年鉴
cyclicmagic:soulstone, 灵魂石
cyclicmagic:tool_launcher, 弹跳之杖
cyclicmagic:password_remote, 远程拉杆
cyclicmagic:tool_elevate, 脱离魔杖
cyclicmagic:tool_rotate, 木制扳手
cyclicmagic:evoker_fang, 唤魔之牙魔杖
cyclicmagic:water_spreader, 水源散播杖
cyclicmagic:ender_eye_orb, 固态末影之眼
cyclicmagic:glove_climb, 攀岩手套
cyclicmagic:tool_torch_launcher, 火把发射器
cyclicmagic:water_freezer, 冰霜转换杖
cyclicmagic:fire_killer, 灭火器
cyclicmagic:sack_ender, 末影袋
cyclicmagic:tool_mount, 马镫
cyclicmagic:tool_prospector, 探矿杖
cyclicmagic:book_ender, 末影之书
cyclicmagic:carbon_paper, 复写纸
cyclicmagic:tool_spelunker, 洞穴探测杖
cyclicmagic:ender_dungeon, 刷怪箱探测器
cyclicmagic:ender_lightning, 镌刻闪电之杖
cyclicmagic:cyclic_wand_build, 循环建筑魔杖
cyclicmagic:shears_obsidian, 黑曜石剪刀
cyclicmagic:tool_warp_home, 末影灌注之翼
cyclicmagic:tool_warp_spawn, 末影之翼
cyclicmagic:tool_push, 活塞魔杖
cyclicmagic:sleeping_mat, 简易睡垫
cyclicmagic:tool_spawn_inspect, 生物生成探测杖
cyclicmagic:mattock, 鹤嘴锄
cyclicmagic:wand_hypno, 生物催眠杖
cyclicmagic:tool_randomize, 随机方块转置杖
cyclicmagic:ender_tnt_1, 末影炸弹I
cyclicmagic:ender_tnt_2, 末影炸弹II
cyclicmagic:ender_tnt_3, 末影炸弹III
cyclicmagic:ender_tnt_4, 末影炸弹IV
cyclicmagic:ender_tnt_5, 末影炸弹V
cyclicmagic:ender_tnt_6, 末影炸弹VI
cyclicmagic:ender_wool, 强化剪刀
cyclicmagic:ender_torch, 可投掷火把
cyclicmagic:magic_net, 生物捕捉球
cyclicmagic:apple_emerald, 绿宝石苹果
cyclicmagic:corrupted_chorus, 潜地果
cyclicmagic:glowing_chorus, 炫光飞天果
cyclicmagic:ender_snow, 冰霜制造器
cyclicmagic:ender_water, 反物质蒸发器
cyclicmagic:tool_auto_torch, 自动火把
cyclicmagic:charm_antidote, 解毒饰品
cyclicmagic:wand_missile, 生物导弹杖
cyclicmagic:charm_water, 水之饰品
cyclicmagic:sign_editor, 彩虹蜡笔
cyclicmagic:charm_air, 御空饰品
cyclicmagic:charm_void, 虚空饰品
cyclicmagic:charm_boat, 水手饰品
cyclicmagic:charm_fire, 防火饰品
cyclicmagic:charm_speed, 速度饰品
cyclicmagic:charm_wing, 羽翼饰品
cyclicmagic:food_step, 健体苹果
cyclicmagic:tool_mount_inverse, 反向马镫
cyclicmagic:apple_lapis, 青金石苹果
cyclicmagic:boomerang, 飞镖鱼
cyclicmagic:stone_pebble, 石子
cyclicmagic:slingshot_weapon, 弹弓
cyclicmagic:plate_vector, 可配置弹跳踏板
cyclicmagic:builder_pattern, 区域构造复制机
cyclicmagic:magnet_block, 物品磁引板
cyclicmagic:magnet_anti_block, 脉冲阻拦器
cyclicmagic:doorbell_simple, 门铃
cyclicmagic:inventory_food, 物品栏扩展升级蛋糕
cyclicmagic:crafting_food, 工作台升级蛋糕
cyclicmagic:dehydrator, 脱水器
cyclicmagic:block_vacuum, 物品收集器
cyclicmagic:beacon_potion, 药水信标
cyclicmagic:button_large, 大按钮
cyclicmagic:moon_sensor, 月相传感器
cyclicmagic:clock, 红石钟
cyclicmagic:sprout, 魔豆芽
cyclicmagic:sprout_seed, 魔豆
cyclicmagic:target, 标靶
cyclicmagic:apple, 苹果芽
cyclicmagic:beacon_redstone, 空信标
cyclicmagic:sprinkler, 洒水器
cyclicmagic:block_forester, 树场
cyclicmagic:auto_packager, 打包机
cyclicmagic:block_miner, 方块挖掘机
cyclicmagic:block_hydrator, 水化器
cyclicmagic:block_anvil_magma, 熔岩铁砧
cyclicmagic:melter, 熔化炉
cyclicmagic:solidifier, 冷凝炉
cyclicmagic:block_anvil, 能量钻石铁砧
cyclicmagic:harvester_block, 收割机
cyclicmagic:xpjuice, 液态经验
cyclicmagic:block_enchanter, 附魔器
cyclicmagic:builder_block, 结构建筑机
cyclicmagic:uncrafting_block, 分解磨床
cyclicmagic:block_miner_smart, 可控挖掘者
cyclicmagic:placer_block, 方块放置机
cyclicmagic:password_block, 口令触发器
cyclicmagic:block_user, 自动玩家模拟器
cyclicmagic:battery_infinite, 无限电池
cyclicmagic:battery, 电池
cyclicmagic:trash, 虚空垃圾桶
cyclicmagic:block_workbench, 工作台
cyclicmagic:block_screen, 数码打字机
cyclicmagic:screen_target, 属性指示器
cyclicmagic:glass_strong, 强化玻璃
cyclicmagic:block_soundproofing, 隔音块
cyclicmagic:auto_crafter, 自动合成器
cyclicmagic:entity_detector, 实体检测器
cyclicmagic:fan, 风扇
cyclicmagic:block_shears, 剪刀块
cyclicmagic:block_fishing, 自动鱼栅
cyclicmagic:block_disenchanter, 祛魔塔
cyclicmagic:block_storeempty, 流体储罐
cyclicmagic:laser, 激光定位器
cyclicmagic:sound_player, 音效方块
cyclicmagic:dice, 骰子
cyclicmagic:imbuer, 注造器
cyclicmagic:void_anvil, 虚空铁砧
cyclicmagic:dropper_exact, 精准投掷器
cyclicmagic:fluid_placer, 流体放置机
cyclicmagic:water_candle, 水蜡烛
bountiful:bounty, 悬赏令
bountiful:bountyboarditem, 悬赏榜
magneticraft:ingots:2, 铜锭
magneticraft:ingots:3, 铅锭
magneticraft:ingots:4, 钴锭
magneticraft:ingots:5, 钨锭
magneticraft:ingots:6, 钢锭
magneticraft:ingots:7, 铝锭
magneticraft:ingots:9, 秘银锭
magneticraft:ingots:10, 镍锭
magneticraft:ingots:11, 锇锭
magneticraft:ingots:12, 银锭
magneticraft:ingots:13, 锡锭
magneticraft:ingots:14, 锌锭
magneticraft:light_plates:0, 轻薄铁板
magneticraft:light_plates:1, 轻薄金版
magneticraft:light_plates:2, 轻薄铜板
magneticraft:light_plates:3, 轻薄铅板
magneticraft:light_plates:5, 轻薄钨板
magneticraft:light_plates:6, 轻薄钢板
magneticraft:heavy_plates:0, 厚重铁板
magneticraft:heavy_plates:1, 厚重金板
magneticraft:heavy_plates:2, 厚重铜板
magneticraft:heavy_plates:3, 厚重铅板
magneticraft:heavy_plates:5, 厚重钨板
magneticraft:heavy_plates:6, 厚重钢板
magneticraft:nuggets:2, 铜粒
magneticraft:nuggets:3, 铅粒
magneticraft:nuggets:4, 钴粒
magneticraft:nuggets:5, 钨粒
magneticraft:nuggets:6, 钢粒
magneticraft:nuggets:7, 铝粒
magneticraft:nuggets:9, 秘银粒
magneticraft:nuggets:10, 镍粒
magneticraft:nuggets:11, 锇粒
magneticraft:nuggets:12, 银粒
magneticraft:nuggets:13, 锡粒
magneticraft:nuggets:14, 锌粒
magneticraft:chunks:0, 细块铁矿
magneticraft:chunks:1, 细块金矿
magneticraft:chunks:2, 铜矿细块
magneticraft:chunks:3, 细块铅矿
magneticraft:chunks:4, 细块钴矿
magneticraft:chunks:5, 细块钨矿
magneticraft:chunks:7, 细块铝矿
magneticraft:chunks:9, 细块秘银矿
magneticraft:chunks:10, 细块镍矿
magneticraft:chunks:11, 细块锇矿
magneticraft:chunks:12, 细块银矿
magneticraft:chunks:13, 细块锡矿
magneticraft:chunks:14, 细块锌矿
magneticraft:dusts:0, 铁粉
magneticraft:dusts:1, 金粉
magneticraft:dusts:2, 铜粉
magneticraft:dusts:3, 铅粉
magneticraft:dusts:4, 钴粉
magneticraft:dusts:5, 钨粉
magneticraft:dusts:6, 钢粉
magneticraft:dusts:7, 铝粉
magneticraft:dusts:9, 秘银粉
magneticraft:dusts:10, 镍粉
magneticraft:dusts:11, 锇粉
magneticraft:dusts:12, 银粉
magneticraft:dusts:13, 锡粉
magneticraft:dusts:14, 锌粉
magneticraft:rocky_chunks:0, 铁砾岩
magneticraft:rocky_chunks:1, 金砾岩
magneticraft:rocky_chunks:2, 铜砾岩
magneticraft:rocky_chunks:3, 铅砾岩
magneticraft:rocky_chunks:4, 钴砾岩
magneticraft:rocky_chunks:5, 钨砾岩
magneticraft:rocky_chunks:7, 铝砾岩
magneticraft:rocky_chunks:8, 方铅砾岩
magneticraft:rocky_chunks:9, 秘银砾岩
magneticraft:rocky_chunks:10, 镍砾岩
magneticraft:rocky_chunks:11, 锇砾岩
magneticraft:rocky_chunks:12, 银砾岩
magneticraft:rocky_chunks:13, 锡砾岩
magneticraft:rocky_chunks:14, 锌砾岩
magneticraft:stone_hammer, item.magneticraft.stone_hammer.name
magneticraft:iron_hammer, item.magneticraft.iron_hammer.name
magneticraft:steel_hammer, item.magneticraft.steel_hammer.name
magneticraft:copper_coil, item.magneticraft.copper_coil.name
magneticraft:voltmeter, item.magneticraft.voltmeter.name
magneticraft:thermometer, item.magneticraft.thermometer.name
magneticraft:wrench, item.magneticraft.wrench.name
magneticraft:battery_item_low, item.magneticraft.battery_item_low.name
magneticraft:battery_item_medium, item.magneticraft.battery_item_medium.name
magneticraft:electric_drill, item.magneticraft.electric_drill.name
magneticraft:electric_chainsaw, item.magneticraft.electric_chainsaw.name
magneticraft:electric_piston, item.magneticraft.electric_piston.name
magneticraft:crafting:0, 硫磺
magneticraft:crafting:1, 交流发电机
magneticraft:crafting:2, 马达
magneticraft:crafting:3, 小型铜线圈
magneticraft:crafting:4, 磁铁
magneticraft:crafting:5, 铁网
magneticraft:crafting:6, 线网
magneticraft:guide_book, item.magneticraft.guide_book.name
magneticraft:floppy_disk:0, 软盘
magneticraft:floppy_disk:1, 软盘（Lisp）
magneticraft:floppy_disk:2, 软盘（FORTH）
magneticraft:floppy_disk:3, 软盘（Shell）
magneticraft:floppy_disk:4, 软盘（BASIC WIP）
magneticraft:floppy_disk:5, 软盘（Editor）
magneticraft:floppy_disk:6, 软盘（ASM WIP）
magneticraft:iron_gear, item.magneticraft.iron_gear.name
magneticraft:broken_gear, item.magneticraft.broken_gear.name
magneticraft:steel_gear, item.magneticraft.steel_gear.name
magneticraft:tungsten_gear, item.magneticraft.tungsten_gear.name
magneticraft:inserter_upgrade:0, 机械臂升级：速度
magneticraft:inserter_upgrade:1, 机械臂升级：堆叠
magneticraft:conveyor_belt:0, 传送带
magneticraft:inserter:0, 机械臂
magneticraft:water_generator:0, 无限水源方块
magneticraft:feeding_trough:0, 木制饲料槽
magneticraft:pneumatic_tube:0, 气动管道
magneticraft:pneumatic_restriction_tube:0, 约束气动管道
magneticraft:relay:0, 中继器
magneticraft:filter:0, 过滤器
magneticraft:transposer:0, 换位器
magneticraft:solar_panel:0, 太阳能板
magneticraft:shelving_unit:0, 货架
magneticraft:steam_engine:0, 蒸汽机
magneticraft:grinder:0, 粉碎机
magneticraft:sieve:0, 电动滤筛台
magneticraft:solar_tower:0, 太阳能塔
magneticraft:solar_mirror:0, 太阳能反光镜
magneticraft:container:0, 集装箱
magneticraft:pumpjack:0, 石油钻井
magneticraft:hydraulic_press:0, 液压机
magneticraft:oil_heater:0, 原油加热器
magneticraft:refinery:0, 炼油厂
magneticraft:big_combustion_chamber:0, 大型燃烧室
magneticraft:big_steam_boiler:0, 大型蒸汽锅炉
magneticraft:steam_turbine:0, 蒸汽涡轮
magneticraft:big_electric_furnace:0, 大型电炉
magneticraft:computer:0, 电脑
magneticraft:mining_robot:0, 采矿机器人
magneticraft:multiblock_parts:0, 机座方块
magneticraft:multiblock_parts:1, 电池机座方块
magneticraft:multiblock_parts:2, 铁格栅机座方块
magneticraft:multiblock_parts:3, 条纹机座方块
magneticraft:multiblock_parts:4, 铜线圈机座方块
magneticraft:multiblock_parts:5, 波纹铁制机座方块
magneticraft:multiblock_column:0, 机械支撑柱
magneticraft:pumpjack_drill:0, 石油泵
magneticraft:limestone:0, 石灰石
magneticraft:limestone:1, 石灰石砖
magneticraft:limestone:2, 碎石灰石
magneticraft:burnt_limestone:0, 焦灰石灰石
magneticraft:burnt_limestone:1, 焦灰石灰石砖
magneticraft:burnt_limestone:2, 焦灰碎石灰石
magneticraft:tile_limestone:0, 方石灰石
magneticraft:tile_limestone:1, 反向花纹石灰石砖
magneticraft:tube_light:0, 灯管
magneticraft:ores:0, 黄铜矿石
magneticraft:ores:1, 方铅矿石
magneticraft:ores:2, 钴矿石
magneticraft:ores:3, 黑钨矿石
magneticraft:ores:4, 黄铁矿石
magneticraft:oil_source:0, 含油地层（满）
magneticraft:oil_source:10, 含油地层（空）
magneticraft:storage_blocks:0, 铜块
magneticraft:storage_blocks:1, 铅块
magneticraft:storage_blocks:2, 钴块
magneticraft:storage_blocks:3, 钨块
magneticraft:storage_blocks:4, 硫酸块
magneticraft:combustion_chamber:0, 燃烧室
magneticraft:steam_boiler:0, 锅炉
magneticraft:heat_pipe:0, 热能管道
magneticraft:insulated_heat_pipe:0, 绝缘热能管道
magneticraft:heat_sink:0, 散热片
magneticraft:gasification_unit:0, 气化器
magneticraft:brick_furnace:0, 砖窑
magneticraft:box:0, 木箱
magneticraft:crushing_table:0, 粉碎台
magneticraft:sluice_box:0, 洗矿槽
magneticraft:fabricator:0, 制造器
magneticraft:battery:0, 电池块
magneticraft:electric_furnace:0, 电炉
magneticraft:infinite_energy:0, 无限能源
magneticraft:air_bubble:0, 气泡
magneticraft:airlock:0, 气锁
magneticraft:thermopile:0, 温差电堆
magneticraft:wind_turbine:0, 风力涡轮机
magneticraft:electric_heater:0, 电力加热器
magneticraft:rf_heater:0, RF加热器
magneticraft:rf_transformer:0, RF转换机
magneticraft:electric_engine:0, 电力引擎
magneticraft:connector:0, 电线接线器
magneticraft:electric_pole:0, 电线杆
magneticraft:electric_cable:0, 电缆
magneticraft:tesla_tower:0, 特斯拉线圈
magneticraft:energy_receiver:0, 能量接收器
magneticraft:electric_pole_transformer:0, 电线杆变压器
magneticraft:small_tank:0, 小型储罐
magneticraft:iron_pipe:0, §7钢制管道
theoneprobe:probe, T.O.P.检测器
theoneprobe:creativeprobe, 创造模式检测器
theoneprobe:probenote, The One Probe 阅读指南
theoneprobe:diamond_helmet_probe:0, 带检测器的钻石头盔
theoneprobe:gold_helmet_probe:0, 带检测器的金头盔
theoneprobe:iron_helmet_probe:0, 带检测器的铁头盔
theoneprobe:probe_goggles, 检测器（饰品）
contenttweaker:sky_block:0, tile.contenttweaker.sky_block.name
contenttweaker:yanjiu2, item.contenttweaker.yanjiu2.name
contenttweaker:yanjiu3, item.contenttweaker.yanjiu3.name
contenttweaker:yanjiu4, item.contenttweaker.yanjiu4.name
contenttweaker:yanjiu5, item.contenttweaker.yanjiu5.name
contenttweaker:yanjiu6, item.contenttweaker.yanjiu6.name
contenttweaker:cheese, item.contenttweaker.cheese.name
contenttweaker:pink_up, item.contenttweaker.pink_up.name
contenttweaker:ingot1, item.contenttweaker.ingot1.name
contenttweaker:ingot2, item.contenttweaker.ingot2.name
contenttweaker:ingot3, item.contenttweaker.ingot3.name
contenttweaker:ingot4, item.contenttweaker.ingot4.name
contenttweaker:yanjiu1, item.contenttweaker.yanjiu1.name
contenttweaker:dust, item.contenttweaker.dust.name
contenttweaker:bilibili, item.contenttweaker.bilibili.name
embers:block_caminite_brick_slab, 方镁矾台阶
embers:ashen_stone_slab, 灰石台阶
embers:ashen_brick_slab, 灰石砖台阶
embers:ashen_tile_slab, 灰石瓷砖台阶
embers:ingot_copper, 铜锭
embers:ingot_lead, 铅锭
embers:ingot_silver, 银锭
embers:ingot_dawnstone, 黎明石锭
embers:nugget_copper, 铜粒
embers:nugget_lead, 铅粒
embers:nugget_silver, 银Nugget
embers:nugget_dawnstone, 黎明石粒
embers:plate_copper, 铜板
embers:plate_lead, 铅板
embers:plate_silver, 银板
embers:plate_dawnstone, 黎明石板
embers:plate_iron, 铁板
embers:plate_gold, 金板
embers:brick_caminite, 方镁矾砖
embers:blend_caminite, 方镁矾混合物
embers:plate_caminite, 方镁矾板
embers:plate_caminite_raw, 生方镁矾板
embers:tinker_hammer, 铁匠锤
embers:stamp_bar, 锭模具
embers:stamp_flat, 平模具
embers:stamp_plate, 板模具
embers:stamp_gear, 齿轮模具
embers:stamp_bar_raw, 未烧制的锭模具
embers:stamp_flat_raw, 未烧制的平模具
embers:stamp_plate_raw, 未烧制的板模具
embers:stamp_gear_raw, 未烧制的齿轮模具
embers:ember_detector, 大气能量测量表
embers:dust_ember, 灰烬沙砾
embers:shard_ember, 灰烬晶体碎片
embers:crystal_ember, 灰烬晶体
embers:pickaxe_copper, 铜镐
embers:axe_copper, 铜斧
embers:shovel_copper, 铜锹
embers:hoe_copper, 铜锄
embers:sword_copper, 铜剑
embers:pickaxe_silver, 银镐
embers:axe_silver, 银斧
embers:shovel_silver, 银铲
embers:hoe_silver, 银锄
embers:sword_silver, 银剑
embers:pickaxe_lead, 铅镐
embers:axe_lead, 铅斧
embers:shovel_lead, 铅铲
embers:hoe_lead, 铅锄
embers:sword_lead, 铅剑
embers:pickaxe_dawnstone, 黎明石镐
